timestamp,domain,query_type,dnssec,protocol,client_ip,status,reasons,destination_country,root_domain,device_id,device_name,device_model,device_local_ip,matched_name,client_name
2025-09-17T22:18:48.834Z,storage.googleapis.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,storage.googleapis.com,,,,,,apple-profile
2025-09-17T22:18:31.503Z,improving.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:18:31.442Z,staticcdn.duckduckgo.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,duckduckgo.com,,,,,,apple-profile
2025-09-17T22:18:30.577Z,itunes.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:18:30.576Z,itunes.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:18:30.576Z,itunes.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:18:04.892Z,pancake.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:18:04.891Z,pancake.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:18:04.891Z,pancake.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:56.982Z,codeload.github.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:17:56.982Z,codeload.github.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:17:56.662Z,github.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:17:56.662Z,github.com,A,false,DNS-over-HTTPS,35.147.111.119,allowed,"whitelist",,github.com,,,,,,apple-profile
2025-09-17T22:17:55.304Z,eu-central-1-1.aws.cloud2.influxdata.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,influxdata.com,,,,,,apple-profile
2025-09-17T22:17:55.304Z,eu-central-1-1.aws.cloud2.influxdata.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"tld:com",,influxdata.com,,,,,,apple-profile
2025-09-17T22:17:50.473Z,49-courier.push.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:50.473Z,49-courier.push.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:50.464Z,49-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:50.404Z,41-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:50.404Z,41-courier.push.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:50.404Z,41-courier.push.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:36.943Z,time.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:17:36.943Z,time.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:16:50.333Z,38-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:16:50.333Z,38-courier.push.apple.com,AAAA,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:16:50.333Z,38-courier.push.apple.com,A,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
2025-09-17T22:16:50.268Z,31-courier.push.apple.com,HTTPS,false,DNS-over-HTTPS,35.147.111.119,blocked,"blacklist,tld:com",,apple.com,,,,,,apple-profile
